Unnamed: 0,society,property_type,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,servant room,pooja room,store room,study room,others,Washing Machine,Sofa,Wardrobe,Microwave,Chimney,Geyser,AC,Dining Table,Fan,Exhaust Fan,Curtains,Modular Kitchen,Bed,Fridge,Light,TV,Stove,Water Purifier,Cluster_Labels,luxury_score,area_room_ratio
905,dlf the ultima,flat,sector 81,2.35,11233.0,2092.050209205021,Super Built up area 2092(194.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3,4,3+,,North,relatively new,2092.0,,1100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,697.350069735007
906,ats triumph,flat,sector 104,1.73,7554.0,2290.177389462536,Super Built up area 2290(212.75 sq.m.),3,4,3+,,North-East,relatively new,2290.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,763.3924631541787
907,paras dews,flat,sector 106,0.97,8818.0,1100.0226808800182,Super Built up area 1385(128.67 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2,2,3,,North-East,new property,1385.0,1200.0,1100.0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,1,0,1,0,0,5,0,1,0,1,136,550.0113404400091
908,paras dews,flat,sector 106,1.35,7297.0,1850.0753734411403,Super Built up area 2355(218.79 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4,4,3+,,North-East,relatively new,2355.0,2100.0,1850.0,1,1,0,0,0,0,0,0,0,0,0,5,0,4,1,0,1,0,0,5,0,0,0,1,136,462.5188433602851
909,pareena coban residences,flat,sector 99a,1.32,6609.0,1997.276441216523,Super Built up area 1997(185.53 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,5,3,,North-East,new property,1997.0,,1500.0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,66,665.758813738841
910,eldeco accolade,flat,sohna road,0.71,5607.0,1266.274299982165,Super Built up area 1275(118.45 sq.m.),2,2,3,,North-East,relatively new,1275.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,130,633.1371499910825
911,eldeco accolade,flat,sohna road,0.78,5422.0,1438.5835485060863,Super Built up area 1457(135.36 sq.m.),2,2,2,,North,relatively new,1457.0,,,0,0,0,1,0,0,0,2,0,1,0,0,0,2,1,0,1,2,0,4,0,0,0,1,108,719.2917742530432
912,m3m golfestate,flat,sector 65,5.5,16959.0,3243.1157497493955,Super Built up area 3243(301.28 sq.m.)Built Up area: 2803 sq.ft. (260.41 sq.m.)Carpet area: 2388 sq.ft. (221.85 sq.m.),3,4,3,,North-East,relatively new,3243.0,2803.0,2388.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1081.0385832497984
913,dlf the ultima,flat,sector 81,2.3,14375.0,1600.0,Super Built up area 2132(198.07 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3+,,North-East,relatively new,2132.0,,1600.0,1,0,0,0,0,1,0,3,0,1,3,5,0,3,0,2,1,0,1,0,0,0,0,2,136,533.3333333333334
914,sidhartha ncr one phase,flat,sector 95,0.43,3152.0,1364.2131979695432,Super Built up area 1364(126.72 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2,2,2,,North,relatively new,1364.0,1300.0,1020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,682.1065989847716
915,m3m woodshire,flat,sector 107,0.98,6421.0,1526.2420183772,Super Built up area 1534(142.51 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),2,2,3,,West,relatively new,1534.0,,1056.0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,1,1,1,0,0,4,0,0,0,1,136,763.1210091886
916,m3m woodshire,flat,sector 107,0.8,5856.0,1366.120218579235,Super Built up area 1366(126.91 sq.m.)Carpet area: 1055 sq.ft. (98.01 sq.m.),2,2,3+,,West,relatively new,1366.0,,1055.0,0,1,0,0,0,0,0,0,0,0,1,4,0,4,1,1,1,0,0,4,0,0,0,1,136,683.0601092896175
917,ats triumph,flat,sector 104,2.65,8412.0,3150.2615311459817,Super Built up area 3150(292.64 sq.m.),4,4,3+,,North-East,relatively new,3150.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,787.5653827864954
918,dlf exclusive floors,flat,sector 43,2.35,14242.0,1650.0491504002248,Super Built up area 1650(153.29 sq.m.)Carpet area: 1405 sq.ft. (130.53 sq.m.),3,3,2,,North-East,old property,1650.0,,1405.0,0,0,1,0,0,0,0,3,0,0,3,0,0,5,1,0,0,0,0,13,0,0,0,1,73,550.0163834667416
919,m3m woodshire,flat,sector 107,1.29,8835.0,1460.1018675721562,Super Built up area 1943(180.51 sq.m.)Carpet area: 1460 sq.ft. (135.64 sq.m.),3,3,3+,,East,relatively new,1943.0,,1460.0,0,1,0,0,0,0,0,3,0,1,2,5,0,5,1,1,1,0,0,6,0,0,0,1,136,486.70062252405205
920,ats triumph,flat,sector 104,1.83,7991.0,2290.0763358778627,Super Built up area 2290(212.75 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3,4,3+,,North,relatively new,2290.0,2000.0,1750.0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,11,0,0,0,0,136,763.3587786259542
921,m3m woodshire,flat,sector 107,1.39,5887.0,2361.134703584168,Super Built up area 2361(219.34 sq.m.)Carpet area: 1780 sq.ft. (165.37 sq.m.),3,4,3+,,East,relatively new,2361.0,,1780.0,1,1,0,0,0,0,0,0,0,0,0,6,0,7,1,1,0,0,0,7,0,0,0,1,136,787.0449011947227
922,vatika gurgaon,flat,sector 83,1.12,6455.0,1735.0890782339277,Super Built up area 1735(161.19 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1126 sq.ft. (104.61 sq.m.),3,3,2,,South-East,relatively new,1735.0,1200.0,1126.0,1,1,1,1,0,0,0,3,0,1,3,0,0,5,1,0,1,0,0,5,0,0,0,1,127,578.3630260779759
923,raheja vedaanta,flat,sector 108,0.65,4761.0,1365.2593992858642,Super Built up area 1365(126.81 sq.m.),2,2,2,,East,relatively new,1365.0,,,0,1,0,0,0,0,0,2,0,0,0,0,0,4,1,1,1,0,0,4,0,0,0,1,136,682.6296996429321
924,tarc maceo,flat,sector 91,1.5,6465.0,2320.185614849188,Super Built up area 2320(215.54 sq.m.)Carpet area: 1325 sq.ft. (123.1 sq.m.),3,4,3+,,North-West,relatively new,2320.0,,1325.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,773.3952049497293
925,tarc maceo,flat,sector 91,1.9,6975.0,2724.0143369175626,Super Built up area 2724(253.07 sq.m.),4,4,3,,North,relatively new,2724.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,681.0035842293906
926,the close north,flat,sector 50,2.35,11227.0,2093.168255099314,Super Built up area 2093(194.45 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,3,3,,North-East,moderately new,2093.0,2000.0,1850.0,0,0,1,0,0,0,0,3,0,1,4,5,0,6,1,1,1,0,0,10,0,1,0,1,120,697.7227516997714
927,ansal api celebrity suites,flat,sector 2,0.6,8163.0,735.023888276369,Super Built up area 735(68.28 sq.m.),1,1,1,,North-East,moderately new,735.0,,,0,0,0,0,0,0,0,1,0,1,1,2,0,2,1,0,1,0,0,6,0,0,0,1,52,735.023888276369
928,dlf ridgewood estate,flat,sector 28,2.0,14598.0,1370.0506918755991,Super Built up area 1370(127.28 sq.m.),3,3,1,12.0,North-East,old property,1370.0,,,0,0,0,0,0,0,0,6,0,1,3,3,0,4,1,0,1,0,0,8,0,0,0,1,74,456.68356395853306
929,m3m skywalk,flat,sector 74,1.57,11000.0,1427.2727272727273,Super Built up area 1424(132.29 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2,2,3+,,South,relatively new,1424.0,1300.0,1100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,713.6363636363636
930,corona optus,flat,sector 37c,1.44,7250.0,1986.206896551724,Carpet area: 1990 (184.88 sq.m.),3,3,3+,,North-West,new property,,,1990.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,662.0689655172413
931,corona optus,flat,sector 37c,1.26,7250.0,1737.9310344827586,Super Built up area 1735(161.19 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 965 sq.ft. (89.65 sq.m.),3,3,3,,North-East,new property,1735.0,1400.0,965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,579.3103448275862
932,m3m sierra 68,flat,sector 68,1.05,8536.0,1230.0843486410497,Super Built up area 1230(114.27 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,2,,North-East,new property,1230.0,1200.0,1000.0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,1,3,1,0,0,1,0,0,0,1,98,615.0421743205249
933,parsvnath exotica,flat,sector 53,6.44,19000.0,3389.4736842105267,Super Built up area 3390(314.94 sq.m.),4,4,3,,West,moderately new,3390.0,,,1,0,0,0,0,0,0,0,0,1,5,7,0,9,1,1,0,0,0,9,0,1,0,1,51,847.3684210526317
934,pioneer araya,flat,sector 62,7.56,18000.0,4200.0,Built Up area: 4200 (390.19 sq.m.),4,4,3+,,West,relatively new,,4200.0,,1,1,0,0,0,0,0,5,0,1,5,8,0,9,1,0,1,0,0,11,0,1,0,1,58,1050.0
935,dlf trinity towers,flat,sector 43,3.8,15510.0,2450.03223726628,Built Up area: 2450 (227.61 sq.m.),3,3,3+,,South-East,moderately new,,2450.0,,1,1,0,0,0,0,0,4,0,1,0,5,0,6,1,1,0,0,0,7,0,1,1,1,53,816.6774124220933
936,dlf park place,flat,sector 54,6.75,24963.0,2704.001922845812,Super Built up area 2704(251.21 sq.m.)Carpet area: 1534 sq.ft. (142.51 sq.m.),4,4,2,,North,moderately new,2704.0,,1534.0,1,0,0,0,0,1,0,6,1,1,4,6,0,6,1,0,1,0,1,10,0,1,1,2,106,676.000480711453
937,shree vardhman flora,flat,sector 90,0.65,4961.0,1310.2197137673857,Super Built up area 1300(120.77 sq.m.)Built Up area: 1225 sq.ft. (113.81 sq.m.)Carpet area: 1075 sq.ft. (99.87 sq.m.),2,2,3,,North-West,relatively new,1300.0,1225.0,1075.0,0,0,0,1,0,0,0,2,0,0,1,0,0,4,1,1,1,0,0,8,0,0,0,1,35,655.1098568836928
938,ats tourmaline,flat,sector 109,1.75,8139.0,2150.141294999385,Super Built up area 2150(199.74 sq.m.)Built Up area: 1797 sq.ft. (166.95 sq.m.),3,4,3+,,North-East,relatively new,2150.0,1797.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,716.713764999795
939,kiran residency,flat,sector 56,1.54,8324.0,1850.072080730418,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,4,3+,,South,old property,2000.0,1900.0,1850.0,1,0,0,0,0,0,0,3,0,0,3,0,0,5,1,0,0,0,0,12,0,0,0,1,85,616.690693576806
940,emaar gurgaon greens,flat,sector 102,1.4,8484.0,1650.16501650165,Super Built up area 1650(153.29 sq.m.),3,3,3,,North,relatively new,1650.0,,,1,0,0,0,0,0,0,2,0,1,1,2,0,4,1,1,1,0,0,8,0,1,0,1,68,550.05500550055
941,shapoorji pallonji joyville gurugram,flat,sector 102,0.97,10601.0,915.0080181114988,Super Built up area 915(85.01 sq.m.),2,2,2,12.0,East,relatively new,915.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,457.5040090557494
942,shapoorji pallonji joyville gurugram,flat,sector 102,1.35,9933.0,1359.106010268801,Super Built up area 1359(126.26 sq.m.),2,2,2,,North-East,relatively new,1359.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,679.5530051344005
943,conscient heritage max,flat,sector 102,1.75,9011.0,1942.07080235268,Super Built up area 1942(180.42 sq.m.),3,4,3+,,North,relatively new,1942.0,,,1,0,0,0,0,0,0,2,0,1,2,3,0,4,0,1,1,0,0,8,0,1,0,1,65,647.35693411756
944,indiabulls centrum park,flat,sector 103,2.2,7652.0,2875.0653423941453,Super Built up area 2875(267.1 sq.m.),4,6,3+,,North-East,relatively new,2875.0,,,1,0,0,0,0,0,0,3,0,1,3,4,0,8,0,1,1,0,0,16,0,1,0,1,79,718.7663355985363
945,sobha city,flat,sector 108,2.45,14040.0,1745.014245014245,Super Built up area 1745(162.12 sq.m.)Built Up area: 1460 sq.ft. (135.64 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3,3,3,,West,relatively new,1745.0,1460.0,1320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,581.6714150047484
946,paras dews,flat,sector 106,1.5,6369.0,2355.157795572304,Super Built up area 2355(218.79 sq.m.)Built Up area: 1535 sq.ft. (142.61 sq.m.)Carpet area: 1403 sq.ft. (130.34 sq.m.),4,6,3+,,North-West,relatively new,2355.0,1535.0,1403.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,136,588.789448893076
947,la vida by tata housing,flat,sector 113,2.4,10825.0,2217.0900692840646,Super Built up area 2217(205.97 sq.m.)Built Up area: 1940 sq.ft. (180.23 sq.m.)Carpet area: 1730 sq.ft. (160.72 sq.m.),3,4,3+,,North-East,relatively new,2217.0,1940.0,1730.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,739.0300230946882
948,la vida by tata housing,flat,sector 113,2.45,11050.0,2217.1945701357467,Super Built up area 2217(205.97 sq.m.)Built Up area: 1890 sq.ft. (175.59 sq.m.)Carpet area: 1680 sq.ft. (156.08 sq.m.),3,3,3+,,North-East,relatively new,2217.0,1890.0,1680.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136,739.0648567119156
949,la vida by tata housing,flat,sector 113,3.0,14285.0,2100.1050052502624,Super Built up area 2691(250 sq.m.)Built Up area: 2460 sq.ft. (228.54 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,3,3+,,East,relatively new,2691.0,2460.0,2100.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,700.0350017500874
950,la vida by tata housing,flat,sector 113,1.65,10449.0,1579.0984783232846,Super Built up area 1579(146.69 sq.m.)Built Up area: 1420 sq.ft. (131.92 sq.m.)Carpet area: 1220 sq.ft. (113.34 sq.m.),3,2,2,,North-East,relatively new,1579.0,1420.0,1220.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,526.3661594410949
951,paras dews,flat,sector 106,0.88,6353.0,1385.1723595151898,Super Built up area 1385(128.67 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 1040 sq.ft. (96.62 sq.m.),2,2,3+,,South-East,relatively new,1385.0,1120.0,1040.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,692.5861797575949
952,paras dews,flat,sector 106,0.88,6353.0,1385.1723595151898,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),2,2,3+,,South,relatively new,1385.0,940.0,845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35,692.5861797575949
953,paras dews,flat,sector 106,1.28,7272.0,1760.17601760176,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3+,,North-West,relatively new,1760.0,1186.0,1130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,586.7253392005866
954,paras dews,flat,sector 106,1.34,9550.0,1403.1413612565443,Super Built up area 2355(218.79 sq.m.)Built Up area: 1535 sq.ft. (142.61 sq.m.)Carpet area: 1403 sq.ft. (130.34 sq.m.),4,5,3+,,South-East,relatively new,2355.0,1535.0,1403.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,35,350.7853403141361
955,paras dews,flat,sector 106,1.32,5605.0,2355.0401427297056,Super Built up area 2355(218.79 sq.m.)Built Up area: 1535 sq.ft. (142.61 sq.m.)Carpet area: 1403 sq.ft. (130.34 sq.m.),4,5,3+,,South-West,relatively new,2355.0,1535.0,1403.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,588.7600356824264
956,paras dews,flat,sector 106,1.13,6406.0,1763.97127692788,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3+,,North-West,relatively new,1760.0,1186.0,1130.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,587.9904256426266
957,pareena coban residences,flat,sector 99a,1.38,7150.0,1930.0699300699296,Super Built up area 2352(218.51 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 1930 sq.ft. (179.3 sq.m.),4,5,3+,,South-East,relatively new,2352.0,2150.0,1930.0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,35,482.5174825174824
958,pareena coban residences,flat,sector 99a,1.16,5808.0,1997.2451790633609,Super Built up area 1997(185.53 sq.m.)Built Up area: 1790 sq.ft. (166.3 sq.m.)Carpet area: 1420 sq.ft. (131.92 sq.m.),3,3,3,,North-East,relatively new,1997.0,1790.0,1420.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35,665.7483930211203
959,la vida by tata housing,flat,sector 113,2.33,12533.0,1859.0919971275832,Super Built up area 2217(205.97 sq.m.)Built Up area: 2098 sq.ft. (194.91 sq.m.)Carpet area: 1859 sq.ft. (172.71 sq.m.),3,3,3,,North,new property,2217.0,2098.0,1859.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,136,619.697332375861
960,la vida by tata housing,flat,sector 113,3.05,11338.0,2690.068795201976,Super Built up area 2690(249.91 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2240 sq.ft. (208.1 sq.m.),3,4,3,,North-East,new property,2690.0,2600.0,2240.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,896.6895984006587
961,vatika lifestyle homes,flat,sector 83,1.25,6839.0,1827.7525954086848,Super Built up area 1827.5(169.78 sq.m.),3,2,1,,South-West,relatively new,1827.5,,,1,1,1,1,0,1,1,4,1,1,2,4,1,7,1,1,1,3,1,7,2,1,1,2,136,609.2508651362283
962,mapsko mount ville,flat,sector 79,1.25,7716.0,1620.0103680663556,Super Built up area 1620(150.5 sq.m.)Carpet area: 862.18 sq.ft. (80.1 sq.m.),3,3,2,,South-West,relatively new,1620.0,,862.18,0,1,0,1,0,0,0,4,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,1,128,540.0034560221185
963,vatika lifestyle homes,flat,sector 83,1.05,5982.0,1755.2657973921766,Super Built up area 1755(163.04 sq.m.),3,3,2,,South-West,relatively new,1755.0,,,1,1,1,1,0,0,0,4,0,1,2,0,0,6,1,0,1,0,0,7,0,0,0,1,136,585.0885991307256
964,mapsko mount ville,flat,sector 79,1.25,8389.0,1490.0464894504707,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3,22.0,South-West,relatively new,1490.0,,863.91,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,122,496.6821631501569
965,mapsko mount ville,flat,sector 79,1.1,12732.0,863.9648130694313,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3,22.0,South-West,relatively new,1490.0,,863.91,0,1,0,1,0,0,0,6,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,113,287.9882710231438
966,emaar palm gardens,flat,sector 83,1.3,11868.0,1095.3825412874958,Super Built up area 1720(159.79 sq.m.)Carpet area: 1095.3 sq.ft. (101.76 sq.m.),3,3,3,,North,relatively new,1720.0,,1095.3,1,0,0,0,0,0,0,4,0,1,3,0,0,7,1,1,1,0,0,7,0,0,0,1,136,365.1275137624986
967,alpha corp gurgaonone,flat,sector 84,2.28,8769.0,2600.0684228532327,Super Built up area 3434(319.03 sq.m.)Carpet area: 2600 sq.ft. (241.55 sq.m.),4,4,3+,,South-East,relatively new,3434.0,,2600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,650.0171057133082
968,ss the leaf,flat,sector 85,1.2,12371.0,970.0105084471747,Super Built up area 1671(155.24 sq.m.)Built Up area: 1190 sq.ft. (110.55 sq.m.)Carpet area: 970 sq.ft. (90.12 sq.m.),2,2,2,,East,relatively new,1671.0,1190.0,970.0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66,485.0052542235874
969,ss the leaf,flat,sector 85,1.22,13318.0,916.0534614807028,Super Built up area 1772(164.62 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 916 sq.ft. (85.1 sq.m.),2,2,3,,North-East,relatively new,1772.0,1300.0,916.0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66,458.0267307403514
970,ss the leaf,flat,sector 85,1.1,12471.0,882.0463475262609,Super Built up area 1640(152.36 sq.m.)Built Up area: 1173 sq.ft. (108.98 sq.m.)Carpet area: 882 sq.ft. (81.94 sq.m.),2,2,3,12.0,North,relatively new,1640.0,1173.0,882.0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,441.02317376313044
971,ss the leaf,flat,sector 85,1.15,11966.0,961.0563262577302,Super Built up area 1741(161.74 sq.m.)Built Up area: 1263 sq.ft. (117.34 sq.m.)Carpet area: 961 sq.ft. (89.28 sq.m.),2,2,3,,North-East,relatively new,1741.0,1263.0,961.0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,5,0,0,0,0,92,480.5281631288651
972,mapsko mount ville,flat,sector 79,1.2,13837.0,867.2400086724001,Super Built up area 1510(140.28 sq.m.)Carpet area: 867.24 sq.ft. (80.57 sq.m.),3,3,3,,North,relatively new,1510.0,,867.24,0,1,0,1,0,0,0,6,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,1,122,289.0800028908
973,emaar palm gardens,flat,sector 83,1.4,8139.0,1720.1130359995086,Super Built up area 1720(159.79 sq.m.)Carpet area: 1095.3 sq.ft. (101.76 sq.m.),3,3,3,2.0,North-West,relatively new,1720.0,,1095.3,1,1,1,1,0,0,0,5,0,0,3,0,0,7,1,1,1,0,0,8,0,0,0,1,136,573.3710119998362
974,vatika lifestyle homes,flat,sector 83,1.1,6267.0,1755.225785862454,Super Built up area 1755(163.04 sq.m.),3,3,2,,South,relatively new,1755.0,,,0,1,1,1,0,0,0,5,0,0,3,0,0,6,1,1,1,0,0,7,0,0,0,1,136,585.0752619541513
975,vatika city homes,flat,sector 83,1.0,5747.0,1740.0382808421784,Super Built up area 1740(161.65 sq.m.),3,3,2,2.0,South-East,relatively new,1740.0,,,0,0,1,0,0,0,0,3,0,1,2,0,0,5,1,0,1,0,0,7,0,0,0,1,136,580.0127602807262
976,alpha corp gurgaonone,flat,sector 84,1.52,7904.0,1923.076923076923,Super Built up area 1923(178.65 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,4,3,,South,relatively new,1923.0,,1500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,641.025641025641
977,emaar palm gardens,flat,sector 83,1.8,9473.0,1900.137232133432,Super Built up area 1900(176.52 sq.m.)Carpet area: 1244.33 sq.ft. (115.6 sq.m.),3,4,3,,West,relatively new,1900.0,,1244.33,1,1,1,1,0,0,0,5,0,1,3,5,0,7,1,1,1,0,0,8,0,0,0,1,136,633.3790773778106
978,emaar palm gardens,flat,sector 83,1.6,8648.0,1850.1387604070303,Super Built up area 1850(171.87 sq.m.),3,3,3+,,East,relatively new,1850.0,,,1,1,1,1,0,0,0,5,0,1,4,0,0,8,1,1,1,0,0,8,0,0,0,1,129,616.7129201356768
979,mapsko mount ville,flat,sector 79,1.55,8539.0,1815.200843190069,Super Built up area 1815(168.62 sq.m.)Carpet area: 1071.33 sq.ft. (99.53 sq.m.),3,4,3,,South-West,relatively new,1815.0,,1071.33,1,0,0,0,0,0,0,6,0,1,0,5,0,0,0,0,1,0,0,0,0,1,0,1,114,605.066947730023
980,mapsko mount ville,flat,sector 79,1.3,8024.0,1620.1395812562314,Super Built up area 1620(150.5 sq.m.)Carpet area: 867.24 sq.ft. (80.57 sq.m.),3,3,2,,West,relatively new,1620.0,,867.24,0,1,0,1,0,0,0,6,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,113,540.0465270854105
981,bestech park view grand spa,flat,sector 81,2.25,8458.0,2660.203357767794,Super Built up area 2660(247.12 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,4,3+,,West,relatively new,2660.0,2300.0,2100.0,1,0,1,1,0,0,0,5,0,1,4,6,0,9,1,1,1,0,0,14,0,0,0,1,98,886.7344525892646
982,orchid petals,flat,sector 49,4.79,11628.0,4119.367045063639,Super Built up area 4115(382.3 sq.m.),5,5,3+,,South,relatively new,4115.0,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,823.8734090127278
983,dlf regal gardens,flat,sector 90,1.25,6459.0,1935.2840997058368,Super Built up area 1703(158.21 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3,,South,relatively new,1703.0,1650.0,1600.0,0,0,0,0,1,0,0,3,0,1,2,0,0,5,1,0,1,0,0,8,0,0,0,1,30,645.0946999019455
984,tarc maceo,flat,sector 91,1.4,7407.0,1890.1039557175643,Super Built up area 1890(175.59 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3+,,North,relatively new,1890.0,1700.0,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,630.0346519058547
